Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade,Final_Score,Hours_Bucket,Anxiety_Bucket,Study_Efficiency,Academic_Risk_Index,Engagement_Index,Wellness_Score,Learning_Efficiency
STU04140,21,Male,4.68,90.3,7.9,4.3,4.9,2.15,Yes,Online,Average,Average,No,2,Low,5.1,B,82.56,4-6,High (5-7),4.22604,0.4666666666666668,70.16,42.2,1.7054237288135592
STU04141,21,Male,2.82,73.1,6.9,6.8,6.4,3.33,No,Online,Average,Good,No,0,Middle,2.7,B,70.59,2-4,Low (1-3),2.06142,-1.3600000000000003,37.699999999999996,26.9,1.269
STU04142,23,Male,2.92,63.9,10.0,7.5,5.9,2.6,No,Online,Average,Poor,No,0,Middle,3.5,C,65.95,2-4,Moderate (3-5),1.86588,0.4333333333333327,34.32,52.0,1.1002898550724636
STU04143,19,Female,7.31,100.0,6.9,1.0,2.3,3.57,No,Online,Average,Poor,Yes,3,High,3.9,A,90.06,6-8,Moderate (3-5),7.31,-4.74,99.93,52.3,7.908090909090909
STU04144,23,Female,6.33,95.5,8.3,3.1,2.7,2.51,No,Online,Average,Good,No,1,Middle,5.8,A,95.8,6-8,High (5-7),6.04515,-1.1533333333333324,67.19,50.1,4.294135135135135
STU04145,21,Male,5.74,94.3,6.9,5.6,0.5,3.34,No,Offline,Average,Average,Yes,2,Middle,6.1,A,85.97,4-6,High (5-7),5.41282,-2.6133333333333333,82.94,22.700000000000003,12.781066666666668
STU04146,24,Male,3.21,72.9,6.8,2.8,6.3,3.19,Yes,Offline,Average,Poor,Yes,3,Low,3.5,B,83.91,2-4,Moderate (3-5),2.3400900000000004,-2.1799999999999997,76.78999999999999,43.5,1.4027260273972604
STU04147,18,Male,4.19,87.4,4.7,7.7,2.6,3.65,No,Offline,Average,Good,Yes,2,Low,6.6,B,82.93,4-6,High (5-7),3.6620600000000008,-1.666666666666666,75.53,-11.299999999999997,4.248194444444445
STU04148,19,Female,2.28,70.4,7.7,7.6,3.7,2.23,No,Online,Poor,Excellent,Yes,0,Middle,6.7,D,49.14875000000002,2-4,High (5-7),1.60512,1.54,43.0,18.9,1.0817872340425532
STU04149,20,Male,1.35,74.7,6.0,6.6,6.1,3.22,Yes,Hybrid,Average,Good,Yes,0,Middle,6.3,D,49.14875000000002,0-2,High (5-7),1.00845,-0.10666666666666735,41.93000000000001,8.100000000000001,0.6122535211267607
STU04150,18,Female,3.93,85.7,6.7,3.9,6.5,3.18,No,Offline,Poor,Excellent,Yes,2,Middle,4.3,A,87.43,2-4,Moderate (3-5),3.36801,-1.4600000000000009,74.07000000000001,34.6,1.66632
STU04151,18,Male,3.67,68.1,7.1,3.9,3.9,3.53,Yes,Online,Poor,Excellent,No,2,Middle,6.4,B,73.17,2-4,High (5-7),2.4992699999999997,-2.326666666666666,58.24999999999999,32.3,2.6438979591836733
STU04152,18,Male,2.37,79.3,7.9,6.3,4.7,2.93,No,Hybrid,Good,Excellent,Yes,0,Low,4.6,C,67.38,2-4,Moderate (3-5),1.8794099999999998,-0.660000000000001,46.83,33.7,1.218263157894737
STU04153,20,Female,2.43,66.4,4.7,1.3,5.6,2.58,No,Online,Average,Good,No,1,Middle,4.9,C,67.92,2-4,Moderate (3-5),1.6135200000000003,-1.2266666666666666,43.85,25.799999999999997,0.9499090909090911
STU04154,24,Female,5.6,88.3,7.1,3.2,4.8,3.37,Yes,Online,Good,Good,Yes,4,High,1.7,A,96.74,4-6,Low (1-3),4.9448,-3.5066666666666673,100.11999999999999,49.9,3.253793103448276
STU04155,17,Male,3.94,75.5,7.1,6.6,4.5,2.96,Yes,Offline,Average,Average,Yes,2,Middle,5.2,B,79.75,2-4,High (5-7),2.9747,-0.48666666666666636,70.02000000000001,22.4,2.1204363636363635
STU04156,24,Female,1.71,80.9,5.9,5.2,4.6,2.92,No,Online,Average,Average,Yes,1,Middle,6.3,B,76.31,0-2,High (5-7),1.3833900000000001,-0.4733333333333327,55.49000000000001,14.100000000000001,0.8916428571428572
STU04157,24,Female,8.94,81.7,6.5,2.0,5.3,3.26,No,Online,Average,Good,Yes,3,Middle,5.5,A,89.7,8-12,High (5-7),7.30398,-2.253333333333333,97.5,38.5,4.626095238095238
STU04158,24,Female,1.38,71.0,6.8,5.9,3.9,2.82,No,Hybrid,Poor,Excellent,Yes,0,Middle,3.8,C,61.77,0-2,Moderate (3-5),0.9797999999999999,-1.1066666666666665,40.540000000000006,27.1,0.7942040816326529
STU04159,22,Female,5.29,73.3,7.5,6.6,5.2,2.2,No,Hybrid,Good,Good,No,0,Low,4.4,B,74.66,4-6,Moderate (3-5),3.87757,0.9999999999999991,45.19,28.799999999999997,1.8770967741935487
STU04160,23,Female,2.85,71.3,5.9,4.0,3.3,2.27,Yes,Hybrid,Good,Good,No,3,Low,5.9,A,89.4,2-4,High (5-7),2.03205,-0.14000000000000057,67.07,21.299999999999997,1.5045348837209302
STU04161,21,Non-Binary,6.21,54.5,6.2,1.2,4.2,3.61,No,Offline,Average,Good,Yes,2,Low,4.1,A,93.04,6-8,Moderate (3-5),3.38445,-4.053333333333333,68.42999999999999,43.7,4.311173076923077
STU04162,23,Male,5.0,81.1,7.9,2.7,3.3,3.35,No,Offline,Good,Good,Yes,2,High,3.6,A,96.78,4-6,Moderate (3-5),4.055,-3.4999999999999996,75.44,54.7,3.8953488372093026
STU04163,19,Female,6.89,88.3,6.8,4.9,3.3,3.75,No,Hybrid,Average,Good,No,1,Middle,4.0,A,89.75,6-8,Moderate (3-5),6.08387,-3.4333333333333336,65.99,31.5,6.008720930232558
STU04164,24,Male,4.72,90.3,5.5,4.3,4.9,2.61,Yes,Online,Average,Good,Yes,1,High,5.0,A,86.89,4-6,Moderate (3-5),4.26216,-0.48666666666666636,68.28,18.5,2.0879999999999996
STU04165,17,Male,3.34,78.8,8.6,1.9,3.9,2.87,Yes,Online,Poor,Average,Yes,3,High,4.4,A,90.31,2-4,Moderate (3-5),2.6319199999999996,-2.34,79.53999999999999,63.3,1.9562857142857144
STU04166,19,Male,7.74,87.7,7.4,3.6,1.9,3.42,No,Online,Average,Good,No,4,Middle,2.8,A,94.33,6-8,Low (1-3),6.78798,-4.073333333333332,98.30000000000001,47.6,9.127862068965518
STU04167,23,Male,4.74,70.3,7.0,4.1,4.4,3.04,Yes,Hybrid,Poor,Excellent,No,3,Middle,7.0,C,65.36,4-6,High (5-7),3.33222,-0.9133333333333331,72.34,28.5,2.6684444444444444
STU04168,21,Female,4.44,76.9,6.3,6.0,0.9,3.17,Yes,Hybrid,Poor,Excellent,No,2,Low,3.0,B,77.26,4-6,Low (1-3),3.4143600000000003,-3.0399999999999996,64.08000000000001,24.0,7.407789473684212
STU04169,20,Female,4.55,59.9,8.4,1.9,2.7,2.38,No,Offline,Average,Average,No,2,Middle,6.6,B,80.47,4-6,High (5-7),2.72545,-1.0266666666666668,57.61,54.7,2.9267567567567565
STU04170,23,Female,3.4,73.1,5.7,2.9,0.9,3.61,No,Hybrid,Poor,Excellent,Yes,1,High,2.6,A,91.28,2-4,Low (1-3),2.4854,-5.086666666666666,57.44,34.7,6.46
STU04171,18,Male,5.56,84.0,6.6,7.2,5.5,3.08,No,Offline,Good,Average,Yes,2,Low,4.3,A,97.36,4-6,Moderate (3-5),4.6704,-0.4933333333333332,78.28,17.1,2.6345846153846155
STU04172,23,Male,8.21,64.1,8.0,1.9,4.3,2.75,No,Offline,Good,Average,Yes,5,Middle,3.2,A,98.2,8-12,Moderate (3-5),5.26261,-2.366666666666667,108.27000000000001,60.9,4.259905660377359
STU04173,18,Female,7.84,78.6,6.8,1.0,3.0,3.96,Yes,Offline,Good,Good,No,2,Low,3.0,A,94.18,6-8,Low (1-3),6.162239999999999,-5.586666666666666,74.96,54.0,7.7616
STU04174,20,Male,5.45,100.0,6.5,2.0,5.0,3.09,No,Online,Poor,Average,No,4,Middle,5.6,A,96.15,4-6,High (5-7),5.45,-1.9799999999999995,96.35,38.2,2.8067499999999996
STU04175,23,Female,6.14,88.2,7.8,3.7,1.3,3.46,No,Offline,Average,Poor,Yes,2,Low,5.2,A,88.47,6-8,High (5-7),5.41548,-3.5199999999999996,81.7,43.9,9.236695652173914
STU04176,17,Female,6.35,80.7,7.5,3.2,4.9,3.01,No,Offline,Average,Average,Yes,0,Middle,3.4,A,97.63,6-8,Moderate (3-5),5.12445,-2.186666666666666,59.33,48.8,3.2395762711864404
STU04177,17,Female,3.58,92.5,6.9,4.7,4.4,2.57,No,Offline,Good,Good,Yes,2,Middle,7.0,B,83.75,2-4,High (5-7),3.3115,0.22666666666666746,75.74,24.5,1.7038148148148147
STU04178,19,Female,7.83,87.3,5.9,4.3,7.1,3.26,Yes,Online,Average,Average,Yes,3,Low,5.4,A,90.9,6-8,High (5-7),6.83559,-0.9200000000000008,96.41,21.299999999999997,3.1513333333333335
STU04179,20,Female,5.35,74.6,7.1,2.4,1.8,3.01,Yes,Offline,Average,Good,Yes,2,High,2.7,A,91.65,4-6,Low (1-3),3.9911,-3.7199999999999998,73.89,50.9,5.751249999999999
STU04180,24,Male,1.22,100.0,6.4,6.7,4.7,2.86,Yes,Online,Good,Good,No,2,Low,2.6,C,59.9,0-2,Low (1-3),1.22,-1.0533333333333328,63.66,22.7,0.612140350877193
STU04181,17,Female,6.09,89.7,7.8,2.9,5.3,2.48,No,Offline,Poor,Good,No,0,Low,4.5,A,85.36,6-8,Moderate (3-5),5.46273,-0.7266666666666666,54.150000000000006,50.0,2.397333333333333
STU04182,23,Male,3.03,89.7,6.5,7.1,4.6,3.35,No,Offline,Average,Excellent,Yes,0,Middle,6.3,A,86.06,2-4,High (5-7),2.71791,-0.7000000000000002,52.97,10.600000000000001,1.8125892857142858
STU04183,20,Male,5.45,90.8,8.5,2.8,2.5,3.11,Yes,Online,Average,Good,Yes,3,High,4.4,A,97.96,4-6,Moderate (3-5),4.9486,-2.986666666666667,90.66999999999999,57.8,4.842714285714286
STU04184,21,Male,6.2,71.5,9.6,4.6,3.3,3.67,No,Hybrid,Average,Average,Yes,2,High,6.7,A,85.32,6-8,High (5-7),4.433,-2.4733333333333327,75.2,52.9,5.2916279069767445
STU04185,18,Female,4.23,78.4,9.4,7.4,3.5,3.08,Yes,Online,Average,Average,Yes,3,Low,3.6,B,83.05,4-6,Moderate (3-5),3.3163200000000006,-1.326666666666667,82.05,46.2,2.8952000000000004
STU04186,23,Male,5.4,87.9,7.1,4.0,4.4,2.5,Yes,Online,Poor,Good,Yes,1,Low,5.4,C,65.74,4-6,High (5-7),4.7466,-0.39999999999999947,69.36000000000001,34.8,2.5
STU04187,18,Male,7.55,76.7,6.6,6.2,2.5,2.9,Yes,Offline,Average,Good,No,1,High,3.8,A,90.66,6-8,Moderate (3-5),5.79085,-1.6333333333333329,63.330000000000005,23.6,6.255714285714285
STU04188,18,Male,2.09,80.4,5.9,7.2,4.9,2.88,No,Online,Good,Poor,Yes,1,Middle,5.4,B,74.86,2-4,High (5-7),1.68036,0.07333333333333325,56.43000000000001,6.799999999999997,1.0202033898305083
STU04189,24,Female,1.08,75.0,6.4,1.9,3.3,3.87,No,Online,Average,Average,No,2,Low,5.4,A,86.17,0-2,High (5-7),0.81,-4.206666666666667,53.24,38.3,0.9720000000000002
STU04190,20,Female,4.6,74.9,6.8,2.8,3.9,2.67,No,Hybrid,Average,Good,No,0,Middle,7.0,B,82.44,4-6,High (5-7),3.4454000000000002,-0.7733333333333325,43.760000000000005,33.0,2.5065306122448976
STU04191,20,Female,4.36,91.9,4.2,4.6,2.1,2.35,No,Hybrid,Poor,Good,No,1,High,7.5,B,79.15,4-6,Very High (7-10),4.00684,0.033333333333333215,59.84,-3.5,3.3051612903225807
STU04192,19,Female,9.0,75.7,6.1,1.9,3.4,3.35,Yes,Offline,Average,Good,Yes,2,Low,6.0,A,98.03,8-12,High (5-7),6.813,-2.933333333333333,85.28,33.5,6.8522727272727275
STU04193,18,Male,6.83,94.1,5.7,4.6,1.3,2.88,Yes,Hybrid,Poor,Excellent,No,1,Low,4.8,A,92.88,6-8,Moderate (3-5),6.427029999999999,-2.1933333333333334,68.13,19.6,8.552347826086958
STU04194,19,Male,5.9,86.3,5.7,5.5,3.2,3.32,No,Offline,Average,Good,No,2,Middle,3.6,A,89.02,4-6,Moderate (3-5),5.0917,-2.539999999999999,72.22,18.7,4.663809523809523
STU04195,24,Female,4.64,64.9,6.5,4.5,4.2,2.66,No,Offline,Good,Good,Yes,1,Middle,4.2,A,91.35,4-6,Moderate (3-5),3.01136,-1.0200000000000005,57.88000000000001,29.9,2.3735384615384616
STU04196,18,Male,0.97,71.8,9.5,3.5,1.7,2.59,No,Hybrid,Poor,Good,Yes,2,Low,5.5,B,82.83,0-2,High (5-7),0.69646,-1.6133333333333333,59.629999999999995,61.0,0.9304814814814814
STU04197,19,Male,2.19,72.9,6.2,5.2,0.8,2.82,No,Online,Average,Excellent,No,2,High,5.3,B,74.23,2-4,High (5-7),1.59651,-1.8733333333333326,55.730000000000004,20.1,3.4309999999999996
STU04198,19,Male,4.18,93.7,9.8,3.9,3.1,3.11,No,Online,Poor,Good,Yes,4,High,2.0,A,98.99,4-6,Low (1-3),3.91666,-3.2199999999999998,98.02000000000001,72.5,3.1706829268292682
STU04199,21,Female,5.2,77.4,6.2,4.7,3.7,3.92,No,Online,Average,Average,Yes,1,Middle,2.8,A,96.9,4-6,Low (1-3),4.0248,-4.106666666666667,64.56,30.1,4.3370212765957445
STU04200,19,Male,3.98,88.5,6.1,3.2,3.7,3.81,Yes,Offline,Average,Average,Yes,1,Low,4.7,A,98.68,2-4,Moderate (3-5),3.5223,-3.753333333333333,65.34,30.9,3.226340425531915
STU04201,20,Female,5.05,92.6,7.5,7.9,6.3,2.03,Yes,Offline,Average,Good,Yes,1,High,5.3,C,64.47,4-6,High (5-7),4.6762999999999995,2.4400000000000004,70.19,19.6,1.4043150684931505
STU04202,19,Male,6.22,83.0,7.3,7.7,1.4,2.61,Yes,Hybrid,Poor,Excellent,Yes,2,Middle,3.6,A,97.24,6-8,Moderate (3-5),5.162599999999999,-0.9866666666666664,79.86,23.7,6.76425
STU04203,18,Female,3.4,72.3,8.8,6.4,6.6,2.09,Yes,Offline,Average,Average,Yes,3,Middle,6.1,C,57.17,2-4,High (5-7),2.4581999999999997,2.1866666666666674,77.12,37.7,0.9349999999999999
STU04204,19,Male,3.97,81.3,7.1,4.6,1.8,1.99,Yes,Online,Average,Poor,No,1,High,4.1,C,68.04,2-4,Moderate (3-5),3.22761,-0.48,54.43000000000001,35.7,2.8215357142857145
STU04205,17,Male,2.88,88.3,7.6,6.2,5.5,2.51,No,Hybrid,Average,Excellent,Yes,0,High,6.0,C,55.51,2-4,High (5-7),2.54304,0.8799999999999999,51.96,27.0,1.1121230769230768
STU04206,22,Male,7.23,79.2,6.6,5.6,3.3,2.54,No,Online,Poor,Excellent,No,2,Middle,2.8,A,97.22,6-8,Low (1-3),5.726160000000001,-1.1800000000000002,73.37,29.6,4.270744186046512
STU04207,18,Female,0.77,87.6,5.6,4.3,1.2,3.14,No,Offline,Poor,Average,No,0,Middle,4.7,C,63.56,0-2,Moderate (3-5),0.6745199999999999,-2.8800000000000003,37.35,20.4,1.099
STU04208,17,Male,6.01,73.2,7.2,7.4,6.9,2.24,No,Offline,Good,Average,Yes,2,Low,2.5,A,88.57,6-8,Low (1-3),4.3993199999999995,1.12,75.31,27.5,1.7041012658227848
STU04209,24,Female,6.35,66.4,9.1,8.5,2.8,2.76,No,Offline,Poor,Good,No,1,High,4.6,B,78.91,6-8,Moderate (3-5),4.2164,-0.21999999999999975,55.61,34.7,4.612105263157894
STU04210,18,Female,0.75,75.1,7.8,1.0,4.6,3.02,Yes,Hybrid,Average,Average,No,1,High,5.8,B,76.97,0-2,High (5-7),0.5632499999999999,-2.2400000000000007,42.29,55.6,0.4044642857142858
STU04211,20,Female,3.84,82.5,7.0,6.4,3.7,4.0,No,Offline,Good,Excellent,No,3,Middle,5.0,A,99.87,2-4,Moderate (3-5),3.1679999999999997,-2.966666666666666,74.52,23.0,3.2680851063829786
STU04212,22,Male,6.97,64.6,6.7,5.5,4.1,3.0,Yes,Offline,Average,Average,No,2,High,2.5,B,80.45,6-8,Low (1-3),4.502619999999999,-1.9666666666666668,66.75,32.0,4.1000000000000005
STU04213,22,Male,3.0,82.3,6.3,5.8,3.7,2.94,Yes,Hybrid,Poor,Poor,No,0,High,8.1,C,64.74,2-4,Very High (7-10),2.469,-0.013333333333333641,41.92,9.700000000000003,1.876595744680851
STU04214,20,Male,3.65,73.9,9.4,3.6,4.0,2.87,No,Online,Poor,Average,Yes,3,Low,4.7,A,86.06,2-4,Moderate (3-5),2.69735,-1.6399999999999997,78.51,61.9,2.0951
STU04215,22,Female,4.71,64.8,7.1,5.9,4.4,3.2,No,Hybrid,Poor,Average,No,1,Middle,2.6,A,85.79,4-6,Low (1-3),3.05208,-2.1000000000000005,50.05,33.7,2.7911111111111113
STU04216,20,Female,7.43,82.7,6.8,4.2,4.0,3.93,No,Offline,Average,Average,Yes,2,Middle,3.4,A,90.23,6-8,Moderate (3-5),6.14461,-3.9933333333333336,83.37,36.8,5.83998
STU04217,17,Female,6.04,94.1,5.7,1.8,1.1,3.99,Yes,Offline,Good,Poor,No,4,High,1.0,A,96.43,6-8,Low (1-3),5.68364,-6.680000000000001,95.76,45.0,11.476
STU04218,24,Female,3.43,65.4,6.1,4.5,1.1,3.02,No,Offline,Average,Good,Yes,3,Low,2.2,B,80.19,2-4,Low (1-3),2.24322,-3.44,74.45,31.9,4.932666666666667
STU04219,21,Male,2.04,100.0,6.6,9.1,3.8,2.89,No,Online,Poor,Average,No,0,Middle,9.049999999999999,D,49.14875000000002,2-4,Very High (7-10),2.04,1.5366666666666662,46.12,-6.649999999999999,1.22825
STU04220,18,Male,1.77,80.8,7.8,4.8,5.2,2.9,No,Offline,Average,Excellent,No,1,Middle,4.6,C,65.67,0-2,Moderate (3-5),1.4301599999999999,-0.9333333333333336,47.63,40.2,0.8279032258064516
STU04221,20,Female,5.46,71.3,7.5,4.2,3.8,3.38,Yes,Online,Average,Average,No,2,Low,4.7,A,90.99,4-6,Moderate (3-5),3.8929799999999997,-2.5266666666666664,64.89999999999999,39.9,3.84475
STU04222,18,Male,0.45,82.8,3.8000000000000007,2.6,5.4,3.64,No,Offline,Good,Good,No,0,Low,4.9,B,73.25,0-2,Moderate (3-5),0.3726,-2.9800000000000004,34.47,10.300000000000006,0.2559375
STU04223,24,Male,3.62,61.2,6.2,7.5,4.8,2.56,Yes,Online,Good,Average,No,2,Middle,5.5,C,67.67,2-4,High (5-7),2.21544,0.8133333333333335,55.34,8.0,1.597793103448276
STU04224,17,Female,5.97,81.5,8.3,5.9,1.4,2.79,No,Hybrid,Average,Average,No,2,Low,4.4,A,92.15,4-6,Moderate (3-5),4.86555,-1.6799999999999997,70.51,40.3,6.940124999999999
STU04225,21,Male,2.37,80.2,8.3,4.2,3.1,3.65,Yes,Offline,Average,Good,Yes,1,Middle,2.2,B,70.77,2-4,Low (1-3),1.90074,-4.133333333333333,57.190000000000005,55.4,2.1098780487804882
STU04226,24,Female,4.13,55.1,9.0,8.2,5.2,3.49,No,Offline,Poor,Good,No,0,Middle,7.7,C,64.16,4-6,Very High (7-10),2.27563,0.0533333333333319,34.43000000000001,25.9,2.324790322580645
STU04227,17,Female,4.55,58.8,8.4,5.2,3.7,1.98,No,Offline,Average,Good,No,1,Middle,6.0,C,58.52,4-6,High (5-7),2.6754,1.006666666666666,47.169999999999995,40.0,1.916808510638298
STU04228,22,Female,6.28,67.4,7.7,6.2,5.1,3.73,No,Hybrid,Average,Good,No,3,Middle,3.4,A,87.56,6-8,Moderate (3-5),4.2327200000000005,-2.5600000000000005,75.80000000000001,35.8,3.8400655737704925
STU04229,18,Male,2.07,74.6,6.7,4.0,3.8,2.32,Yes,Offline,Average,Good,No,0,Middle,7.0,C,56.14,2-4,High (5-7),1.54422,0.2933333333333339,36.05,26.0,1.0005
STU04230,23,Male,4.91,81.8,7.4,8.6,4.6,3.24,No,Online,Average,Good,Yes,1,Low,4.2,B,70.61,4-6,Moderate (3-5),4.01638,-0.6800000000000006,65.45,18.4,2.840785714285715
STU04231,21,Female,4.66,75.6,7.6,2.6,4.2,2.79,Yes,Offline,Good,Excellent,Yes,2,Middle,4.1,A,93.04,4-6,Moderate (3-5),3.5229599999999994,-1.9466666666666672,72.22,50.7,2.5002692307692307
STU04232,22,Male,4.98,69.3,7.1,7.3,2.0,2.89,No,Online,Poor,Good,No,2,Middle,4.7,B,76.4,4-6,Moderate (3-5),3.45114,-1.1133333333333333,62.66,20.4,4.7974000000000006
STU04233,24,Male,1.62,84.5,7.2,4.2,2.0,2.86,Yes,Online,Average,Excellent,No,2,Middle,5.5,B,83.87,0-2,High (5-7),1.3689,-1.8199999999999998,58.660000000000004,34.5,1.5444000000000002
STU04234,21,Male,5.78,83.0,7.1,2.5,4.3,2.77,Yes,Online,Average,Excellent,Yes,3,Low,3.7,A,89.85,4-6,Moderate (3-5),4.7974,-2.04,88.54,47.4,3.020867924528302
STU04235,22,Male,3.08,78.5,7.3,6.1,4.5,3.15,Yes,Offline,Good,Poor,No,0,Middle,4.4,C,61.31,2-4,Moderate (3-5),2.4178,-1.2999999999999998,40.64,29.299999999999997,1.764
STU04236,17,Male,4.54,73.9,7.4,2.9,6.1,3.42,No,Online,Poor,Average,No,1,Low,4.8,A,86.41,4-6,Moderate (3-5),3.3550600000000004,-2.24,53.18000000000001,45.1,2.1868732394366197
STU04237,20,Female,3.07,66.9,7.4,3.8,4.2,2.82,Yes,Offline,Average,Good,No,2,Low,3.9,A,85.53,2-4,Moderate (3-5),2.05383,-1.6733333333333333,55.970000000000006,43.3,1.664884615384615
STU04238,18,Male,8.65,76.7,6.6,6.1,4.7,2.61,No,Online,Average,Good,No,2,Middle,1.0,A,94.35,8-12,Low (1-3),6.634550000000001,-1.2866666666666662,76.63000000000001,32.5,3.96078947368421
STU04239,19,Male,4.88,93.9,6.6,7.0,6.6,3.71,No,Online,Poor,Good,Yes,3,Middle,4.1,A,92.78,4-6,Moderate (3-5),4.58232,-1.5200000000000005,90.2,18.700000000000003,2.38221052631579
STU04240,19,Female,9.05,84.0,7.8,9.0,3.8,3.86,No,Hybrid,Average,Good,No,2,Middle,2.7,A,98.02,8-12,Low (1-3),7.602,-2.553333333333333,80.75,24.9,7.277708333333334
STU04241,17,Non-Binary,3.52,89.9,5.8,4.4,5.5,2.81,No,Online,Poor,Average,No,1,High,6.6,C,59.16,2-4,High (5-7),3.16448,-0.1200000000000001,56.52,16.200000000000003,1.521723076923077
STU04242,24,Male,4.22,64.2,6.7,5.4,2.8,2.87,Yes,Online,Good,Average,Yes,0,Low,3.5,B,77.95,4-6,Moderate (3-5),2.70924,-1.8400000000000003,46.34,29.5,3.1872105263157895
STU04243,18,Male,7.73,81.3,7.5,1.0,2.7,2.2,Yes,Online,Average,Poor,Yes,3,Middle,1.5,A,99.66,6-8,Low (1-3),6.28449,-2.666666666666667,93.71000000000001,65.5,4.5962162162162175
STU04244,24,Female,4.04,66.4,9.0,4.8,0.5,3.44,No,Offline,Poor,Good,Yes,2,High,5.2,A,98.02,4-6,High (5-7),2.68256,-3.38,66.68,50.4,9.265066666666668
STU04245,18,Female,5.66,84.2,6.4,1.7,3.6,2.54,Yes,Offline,Average,Good,No,1,Low,4.8,A,96.59,4-6,Moderate (3-5),4.765720000000001,-1.7133333333333334,60.66,41.1,3.1253043478260873
STU04246,17,Female,7.09,82.5,5.0,3.9,0.9,3.27,Yes,Hybrid,Average,Average,Yes,1,Middle,3.6,A,96.45,6-8,Moderate (3-5),5.84925,-3.7399999999999998,72.27,19.7,12.202263157894738
STU04247,18,Female,4.04,82.7,6.1,4.5,5.2,2.51,No,Hybrid,Average,Good,Yes,1,Low,5.8,B,72.3,4-6,High (5-7),3.3410800000000003,0.1466666666666674,63.2,21.1,1.6355483870967742
STU04248,20,Male,3.43,91.5,8.5,5.8,2.6,3.11,Yes,Online,Poor,Poor,Yes,3,Middle,6.1,B,76.12,2-4,High (5-7),3.13845,-1.3866666666666667,84.89,37.7,2.963138888888889
STU04249,24,Female,4.29,75.2,6.3,5.7,2.1,3.53,No,Offline,Average,Poor,No,1,Middle,3.9,A,91.22,4-6,Moderate (3-5),3.22608,-3.1599999999999997,52.95,22.8,4.885064516129032
STU04250,17,Male,6.81,91.1,8.4,6.3,4.7,2.94,No,Offline,Average,Good,No,1,Middle,2.1,A,91.28,6-8,Low (1-3),6.203909999999999,-1.5133333333333328,66.87,46.2,3.5125263157894735
STU04251,20,Female,5.64,80.5,4.6,2.9,4.3,3.09,No,Offline,Poor,Average,No,2,Middle,4.2,A,93.49,4-6,Moderate (3-5),4.5402000000000005,-2.3800000000000003,69.12,18.9,3.288226415094339
STU04252,18,Female,7.37,72.7,5.3,1.0,4.7,3.5,No,Offline,Good,Good,Yes,2,Middle,5.1,A,95.99,6-8,High (5-7),5.35799,-3.4,79.19,32.7,4.525438596491228
STU04253,17,Non-Binary,4.26,76.2,6.5,7.9,3.5,2.94,No,Offline,Average,Excellent,No,1,Low,5.9,B,74.87,4-6,High (5-7),3.24612,-0.11333333333333329,53.260000000000005,7.799999999999997,2.7832
STU04254,18,Male,3.83,86.8,7.3,4.4,6.3,3.35,No,Hybrid,Poor,Excellent,No,2,High,4.5,B,83.84,2-4,Moderate (3-5),3.32444,-1.6333333333333337,66.21,37.5,1.7576027397260274
STU04255,24,Male,2.53,73.5,8.6,6.2,6.1,2.58,No,Offline,Good,Average,Yes,2,Low,6.0,B,72.81,2-4,High (5-7),1.8595499999999998,0.9399999999999986,64.99000000000001,37.0,0.9193521126760564
STU04256,17,Female,4.19,86.4,5.3,3.2,4.6,2.69,Yes,Offline,Average,Good,Yes,3,Low,3.7,A,89.98,4-6,Moderate (3-5),3.6201600000000007,-1.5466666666666664,85.13,25.9,2.0126964285714286
STU04257,18,Female,3.61,81.7,6.9,3.7,2.5,3.08,Yes,Hybrid,Good,Good,No,2,High,5.7,A,88.05,2-4,High (5-7),2.94937,-2.1933333333333334,63.51,33.4,3.1768
STU04258,24,Female,4.55,72.8,7.9,3.9,5.2,2.89,No,Offline,Poor,Good,No,0,High,6.5,B,83.19,4-6,High (5-7),3.3124,-0.5800000000000001,42.769999999999996,40.0,2.1208870967741933
STU04259,20,Male,2.91,53.60000000000002,8.1,4.1,6.4,4.0,No,Offline,Poor,Good,No,4,High,2.7,B,79.82,2-4,Low (1-3),1.559760000000001,-3.6000000000000005,70.17000000000002,52.4,1.572972972972973
STU04260,23,Male,3.36,79.1,7.1,5.9,5.3,3.46,No,Hybrid,Good,Average,Yes,3,Low,5.9,A,87.22,2-4,High (5-7),2.6577599999999997,-1.2199999999999998,79.72,23.799999999999997,1.8453333333333333
STU04261,20,Female,4.17,88.3,7.4,4.2,3.4,2.59,Yes,Online,Average,Average,No,2,High,7.6,A,86.5,4-6,Very High (7-10),3.6821099999999998,-0.1133333333333324,67.83,30.200000000000003,2.454613636363636
STU04262,18,Male,6.72,74.0,6.5,4.3,2.6,1.86,No,Hybrid,Poor,Good,No,1,Middle,4.4,A,95.2,6-8,Moderate (3-5),4.972799999999999,0.04666666666666597,59.760000000000005,30.299999999999997,3.472
STU04263,17,Female,4.12,87.1,7.8,4.9,5.0,2.99,No,Hybrid,Good,Good,No,3,Middle,5.6,A,87.64,4-6,High (5-7),3.58852,-0.8133333333333335,77.2,36.7,2.0531333333333337
